series;x;y;z
SeriesB;75;79;2.906663996
SeriesA;75;80;2.629047849
SeriesB;75;80;2.83179727
SeriesA;75;81;2.87542313
SeriesB;75;81;2.83179727
SeriesA;75;82;2.411974405
SeriesB;75;82;2.243280491
SeriesA;75;83;2.715522325
SeriesB;75;83;2.234367604
SeriesA;75;84;2.388470982
SeriesB;75;84;2.292712309
SeriesA;75;85;2.456063694
SeriesB;75;85;2.248887686
SeriesA;75;86;2.376637661
SeriesB;75;86;2.207426845
SeriesA;75;87;2.371633075
SeriesB;75;87;2.212043864
SeriesA;75;88;2.174146154
SeriesB;75;88;2.040803467
SeriesA;75;89;2.367140227
SeriesB;75;89;2.079946096
SeriesA;75;90;2.252259265
SeriesB;75;90;2.079946096
SeriesA;75;91;2.276472159
SeriesB;75;91;2.077856664
SeriesA;75;92;2.421998447
SeriesB;75;92;1.980668605
SeriesA;75;93;2.222082512
SeriesB;75;93;1.980668605
SeriesA;75;94;2.601186343
SeriesB;75;94;1.780982906
SeriesA;75;95;1.833388494
SeriesB;75;95;1.636752137
SeriesA;75;96;2.412851978
SeriesB;75;96;1.636752137
SeriesA;75;97;2.391468988
SeriesB;75;97;1.636752137
SeriesA;75;98;1.942565789
SeriesB;75;98;1.636752137
SeriesA;75;99;2.152355795
SeriesB;75;99;1.652136752
SeriesA;75;100;2.251739218
SeriesB;75;100;1.636752137
SeriesA;75;101;2.130243642
SeriesB;75;101;1.567143088
SeriesA;75;102;2.223555308
SeriesB;75;102;1.568963675
SeriesA;75;103;2.057600428
SeriesB;75;103;1.568963675
SeriesA;75;104;2.372890561
SeriesB;75;104;1.565264423
SeriesA;75;105;2.345816223
SeriesB;75;105;1.583121566
SeriesA;75;106;2.04651646
SeriesB;75;106;1.573506181
SeriesA;75;107;2.176558067
SeriesB;75;107;1.576763797
SeriesA;75;108;2.204567013
SeriesB;75;108;1.581051587
SeriesA;75;109;2.036613269
SeriesB;75;109;1.576055021
SeriesA;75;110;2.42
SeriesB;75;110;1.569298664
SeriesA;75;111;1.432055917
SeriesB;75;111;1.569298664
SeriesA;75;112;1.906541149
SeriesB;75;112;1.533914729
SeriesA;75;113;2.180988464
SeriesB;75;113;1.533914729
SeriesA;75;114;2.018238526
SeriesB;75;114;1.552123092
SeriesA;75;115;2.035577021
SeriesB;75;115;1.536398329
SeriesA;75;116;2.02
SeriesB;75;116;1.555679563
SeriesA;75;117;2.243955349
SeriesB;75;117;1.569266732
SeriesA;75;118;2.098199063
SeriesB;75;118;1.538002393
SeriesA;75;119;1.954142628
SeriesB;75;119;1.532002349
SeriesA;75;120;1.828115954
SeriesB;75;120;1.548237179
SeriesA;75;121;1.786617647
SeriesB;75;121;1.517548077
SeriesA;75;122;1.836524952
SeriesB;75;122;1.538323643
SeriesA;75;123;1.879525506
SeriesB;75;123;1.538323643
SeriesA;75;124;1.886154306
SeriesB;75;124;1.555464606
SeriesA;75;125;1.852572934
SeriesB;75;125;1.565945513
SeriesA;75;126;1.7068969
SeriesB;75;126;1.543372658
SeriesA;75;127;1.760774355
SeriesB;75;127;1.523174222
SeriesA;75;128;1.76286228
SeriesB;75;128;1.513141026
SeriesA;75;129;1.417882668
SeriesB;75;129;1.512446581
SeriesA;75;130;1.920463022
SeriesB;75;130;1.544190705
SeriesA;75;131;1.834002799
SeriesB;75;131;1.515383137
SeriesA;75;132;1.728050352
SeriesB;75;132;1.514320457
SeriesA;75;133;1.542398213
SeriesB;75;133;1.51567345
SeriesA;75;134;1.567706219
SeriesB;75;134;1.52348595
SeriesA;75;135;1.799701474
SeriesB;75;135;1.550921474
SeriesA;75;136;1.636786659
SeriesB;75;136;1.558854167
SeriesA;75;137;1.776539474
SeriesB;75;137;1.552831197
SeriesA;75;138;1.721249303
SeriesB;75;138;1.550347222
SeriesA;75;139;1.424580797
SeriesB;75;139;1.54
SeriesA;75;140;1.636702098
SeriesB;75;140;1.54
SeriesA;75;141;1.651455991
SeriesB;75;141;1.54
SeriesA;75;142;1.4808921
SeriesB;75;142;1.543576389
SeriesA;75;143;1.962309557
SeriesB;75;143;1.546806843
SeriesA;75;144;1.618635617
SeriesB;75;144;1.567244734
SeriesA;75;145;1.444447948
SeriesB;75;145;1.558678301
SeriesA;75;146;1.647313023
SeriesB;75;146;1.56251136
SeriesA;75;147;1.751225445
SeriesB;75;147;1.55802921
SeriesA;75;148;1.401991418
SeriesB;75;148;1.55802921
SeriesA;75;149;1.266444472
SeriesB;75;149;1.563525884
SeriesA;75;150;1.622303735
SeriesB;75;150;1.576428346
SeriesA;75;151;1.595446909
SeriesB;75;151;1.548019255
SeriesA;75;152;1.718702975
SeriesB;75;152;1.555397727
SeriesA;75;153;1.370401691
SeriesB;75;153;1.557039864
SeriesA;75;154;1.803595507
SeriesB;75;154;1.567589962
SeriesA;75;155;1.850005902
SeriesB;75;155;1.576073473
SeriesA;75;156;1.42
SeriesB;75;156;1.554550075
SeriesA;75;157;1.441666667
SeriesB;75;157;1.530018939
SeriesA;75;158;1.304931168
SeriesB;75;158;1.564861641
SeriesA;75;159;1.696897062
SeriesB;75;159;1.57
SeriesA;75;160;1.277146262
SeriesB;75;160;1.551288168
SeriesA;75;161;1.611919529
SeriesB;75;161;1.552320076
SeriesA;75;162;1.508581594
SeriesB;75;162;1.559303977
SeriesA;75;163;1.199882075
SeriesB;75;163;1.562855114
SeriesA;75;164;1.376596715
SeriesB;75;164;1.559303977
SeriesA;75;165;1.364051095
SeriesB;75;165;1.559303977
SeriesA;75;166;1.197079613
SeriesB;75;166;1.556226326
SeriesA;75;167;1.338221154
SeriesB;75;167;1.573020487
SeriesA;75;168;1.479744213
SeriesB;75;168;1.538747274
SeriesA;75;169;1.489862269
SeriesB;75;169;1.585633117
SeriesA;75;170;1.239287778
SeriesB;75;170;1.603456439
SeriesA;75;171;1.372885338
SeriesB;75;171;1.585464015
SeriesA;75;172;1.20180316
SeriesB;75;172;1.538621795
SeriesA;75;173;1.368064576
SeriesB;75;173;1.554569129
SeriesA;75;174;1.175205107
SeriesB;75;174;1.537030852
SeriesA;75;175;1.467927577
SeriesB;75;175;1.545236959
SeriesA;75;176;1.466296222
SeriesB;75;176;1.544223485
SeriesA;75;177;1.20094246
SeriesB;75;177;1.548837165
SeriesA;75;178;1.234140859
SeriesB;75;178;1.550672276
SeriesA;75;179;1.268691561
SeriesB;75;179;1.506213925
SeriesA;75;180;1.232140152
SeriesB;75;180;1.516080294
SeriesA;75;181;1.037372166
SeriesB;75;181;1.512973718
SeriesA;75;182;1.104289505
SeriesB;75;182;1.541903409
SeriesA;75;183;1.162822421
SeriesB;75;183;1.531108157
SeriesA;75;184;1.292479879
SeriesB;75;184;1.523159192
SeriesA;75;185;1.498120803
SeriesB;75;185;1.558408764
SeriesA;75;186;1.5538837
SeriesB;75;186;1.483814103
SeriesA;75;187;1.257987067
SeriesB;75;187;1.554801969
SeriesA;75;188;1.150583674
SeriesB;75;188;1.516098058
SeriesA;75;189;1.203893489
SeriesB;75;189;1.532486264
SeriesA;75;190;1.077125539
SeriesB;75;190;1.524496193
SeriesA;75;191;1.094250558
SeriesB;75;191;1.51033715
SeriesA;75;192;1.131219246
SeriesB;75;192;1.487704226
SeriesA;75;193;1.087174479
SeriesB;75;193;1.481512008
SeriesA;75;194;0.891148367
SeriesB;75;194;1.439306742
SeriesA;75;195;0.919098308
SeriesB;75;195;1.464050388
SeriesA;75;196;0.899531715
SeriesB;75;196;1.393386148
SeriesA;75;197;1.090093085
SeriesB;75;197;1.352069515
SeriesA;75;198;0.98
SeriesB;75;198;1.408199405
SeriesA;75;199;0.848794793
SeriesB;75;199;1.420399306
SeriesA;75;200;0.961021748
SeriesB;75;200;1.352406257
SeriesA;75;201;0.99110046
SeriesB;75;201;1.262118823
SeriesA;75;202;0.9466133
SeriesB;75;202;1.364912371
SeriesA;75;203;0.860075796
SeriesB;75;203;1.38660826
SeriesA;75;204;1.07586228
SeriesB;75;204;1.448458005
SeriesA;75;205;0.905130026
SeriesB;75;205;1.33
SeriesA;75;206;0.942156712
SeriesB;75;206;1.259971716
SeriesA;75;207;0.945648109
SeriesB;75;207;1.448461771
SeriesA;75;208;1.071260396
SeriesB;75;208;1.259144498
SeriesA;75;209;0.791411713
SeriesB;75;209;1.288026781
SeriesA;75;210;0.713098809
SeriesB;75;210;1.231907761
SeriesA;75;211;1.045867436
SeriesB;75;211;1.278086932
SeriesA;75;212;0.814636949
SeriesB;75;212;1.200228067
SeriesA;75;213;0.906770833
SeriesB;75;213;1.134354549
SeriesA;75;214;0.766973921
SeriesB;75;214;1.26
SeriesA;75;215;0.794361888
SeriesB;75;215;1.187579833
SeriesA;75;216;0.705005078
SeriesB;75;216;1.226827471
SeriesA;75;217;0.699743037
SeriesB;75;217;1.078819548
SeriesA;75;218;0.679793074
SeriesB;75;218;0.857320367
SeriesA;75;219;0.76
SeriesB;75;219;0.766642288
SeriesA;75;220;0.697879464
SeriesB;75;220;0.487183295
SeriesA;75;221;0.481956358
SeriesB;75;221;0.309183989
SeriesA;84;1;0.667915042
SeriesB;84;1;0.261450553
SeriesA;84;2;0.482787477
SeriesB;84;2;0.529266914
SeriesA;84;3;0.632729227
SeriesB;84;3;0.510231895
SeriesA;84;4;0.411522539
SeriesB;84;4;0.55868215
SeriesA;84;5;1.006204342
SeriesB;84;5;0.924739584
SeriesA;84;6;1.371423026
SeriesB;84;6;1.447430833
SeriesA;84;7;2.253591256
SeriesB;84;7;2.268021337
SeriesA;84;8;2.104116391
SeriesB;84;8;2.287159383
SeriesA;84;9;2.403622763
SeriesB;84;9;2.311666053
SeriesA;84;10;2.151544175
SeriesB;84;10;2.248756065
SeriesA;84;11;2.014356226
SeriesB;84;11;2.229455262
SeriesA;84;12;2.725348122
SeriesB;84;12;2.511577485
SeriesA;84;13;2.768801642
SeriesB;84;13;2.767435009
SeriesA;84;14;2.713336618
SeriesB;84;14;2.791042331
SeriesA;84;15;2.66978353
SeriesB;84;15;2.784052199
SeriesA;84;16;2.963871023
SeriesB;84;16;2.87504457
SeriesA;84;17;2.796393402
SeriesB;84;17;2.856702652
SeriesA;84;18;2.897293107
SeriesB;84;18;2.794193838
SeriesA;84;19;2.76202833
SeriesB;84;19;2.837169127
SeriesA;84;20;2.851795857
SeriesB;84;20;2.85
SeriesA;84;21;2.850783094
SeriesB;84;21;2.914479801
SeriesA;84;22;3.025926268
SeriesB;84;22;3.108716827
SeriesA;84;23;2.949964235
SeriesB;84;23;3.271740447
SeriesA;84;24;3.023731495
SeriesB;84;24;3.206054753
SeriesA;84;25;2.971257437
SeriesB;84;25;3.125774538
SeriesA;84;26;3.184665827
SeriesB;84;26;3.007996989
SeriesA;84;27;3.192694235
SeriesB;84;27;3.035136402
SeriesA;84;28;3.061297194
SeriesB;84;28;3.01
SeriesA;84;29;3.19356022
SeriesB;84;29;3.096413749
SeriesA;84;30;3.051384453
SeriesB;84;30;3.289029301
SeriesA;84;31;3.155762889
SeriesB;84;31;3.249896459
SeriesA;84;32;3.27212047
SeriesB;84;32;3.264172626
SeriesA;84;33;3.109229015
SeriesB;84;33;3.406106249
SeriesA;84;34;3.208018822
SeriesB;84;34;3.411976086
SeriesA;84;35;3.229461896
SeriesB;84;35;3.453619787
SeriesA;84;36;3.240596107
SeriesB;84;36;3.436864844
SeriesA;84;37;3.167905152
SeriesB;84;37;3.394400947
SeriesA;84;38;3.25034799
SeriesB;84;38;3.414326606
SeriesA;84;39;3.257054958
SeriesB;84;39;3.343843583
SeriesA;84;40;3.244772957
SeriesB;84;40;3.350594755
SeriesA;84;41;3.291050217
SeriesB;84;41;3.413733079
SeriesA;84;42;3.247035131
SeriesB;84;42;3.375766769
SeriesA;84;43;3.441575112
SeriesB;84;43;3.38
SeriesA;84;44;3.427782211
SeriesB;84;44;3.433909796
SeriesA;84;45;3.319752919
SeriesB;84;45;3.459789751
SeriesA;84;46;3.288980827
SeriesB;84;46;3.408547515
SeriesA;84;47;3.221409628
SeriesB;84;47;3.468599823
SeriesA;84;48;3.257027252
SeriesB;84;48;3.458652268
SeriesA;84;49;3.079224532
SeriesB;84;49;3.409174522
SeriesA;84;50;3.199570287
SeriesB;84;50;3.409174522
SeriesA;84;51;3.23230205
SeriesB;84;51;3.43832624
SeriesA;84;52;3.374003911
SeriesB;84;52;3.466683821
SeriesA;84;53;3.240797924
SeriesB;84;53;3.466683821
SeriesA;84;54;3.188142508
SeriesB;84;54;3.527716747
SeriesA;84;55;3.386290975
SeriesB;84;55;3.351655878
SeriesA;84;56;3.418908723
SeriesB;84;56;3.434556519
SeriesA;84;57;3.287177096
SeriesB;84;57;3.435649376
SeriesA;84;58;3.298914723
SeriesB;84;58;3.47506699
SeriesA;84;59;3.329841257
SeriesB;84;59;3.425593547
SeriesA;84;60;3.229796541
SeriesB;84;60;3.378022401
SeriesA;84;61;3.301825702
SeriesB;84;61;3.363032561
SeriesA;84;62;3.490809819
SeriesB;84;62;3.34581067
SeriesA;84;63;3.302387566
SeriesB;84;63;3.36284316
SeriesA;84;64;3.289383699
SeriesB;84;64;3.35901036
SeriesA;84;65;3.305664115
SeriesB;84;65;3.374943975
SeriesA;84;66;3.278786429
SeriesB;84;66;3.395613829
SeriesA;84;67;3.135489463
SeriesB;84;67;3.444974146
SeriesA;84;68;3.226853123
SeriesB;84;68;3.44064964
SeriesA;84;69;3.180986911
SeriesB;84;69;3.44064964
SeriesA;84;70;3.354284257
SeriesB;84;70;3.466696662
SeriesA;84;71;3.18073205
SeriesB;84;71;3.517850824
SeriesA;84;72;3.21952867
SeriesB;84;72;3.549659048
SeriesA;84;73;3.084995568
SeriesB;84;73;3.504691766
SeriesA;84;74;3.122832955
SeriesB;84;74;3.457994322
SeriesA;84;75;3.059226508
SeriesB;84;75;3.336426036
SeriesA;84;76;3.061421958
SeriesB;84;76;3.170145482
SeriesA;84;77;2.801345964
SeriesB;84;77;3.150333122
SeriesA;84;78;3.023854332
SeriesB;84;78;3.11
SeriesA;84;79;2.707238642
SeriesB;84;79;3.163413279
SeriesA;84;80;2.795820212
SeriesB;84;80;3.187251582
SeriesA;84;81;2.925806129
SeriesB;84;81;3.259502482
SeriesA;84;82;2.907649339
SeriesB;84;82;3.118667551
SeriesA;84;83;2.785633944
SeriesB;84;83;3.053812933
SeriesA;84;84;2.926361607
SeriesB;84;84;3.053522049
SeriesA;84;85;2.642462295
SeriesB;84;85;2.882654386
SeriesA;84;86;2.710774518
SeriesB;84;86;2.81161859
SeriesA;84;87;2.618572738
SeriesB;84;87;2.338278925
SeriesA;84;88;2.276738162
SeriesB;84;88;2.367789183
SeriesA;84;89;2.444748847
SeriesB;84;89;2.367789183
SeriesA;84;90;2.535959111
SeriesB;84;90;2.367789183
SeriesA;84;91;2.516230413
SeriesB;84;91;2.37562004
SeriesA;84;92;2.534192535
SeriesB;84;92;2.32750496
SeriesA;84;93;2.599408854
SeriesB;84;93;2.150385499
SeriesA;84;94;2.621512014
SeriesB;84;94;2.086498397
SeriesA;84;95;2.323449986
SeriesB;84;95;2.053343023
SeriesA;84;96;2.364156963
SeriesB;84;96;1.929587966
SeriesA;84;97;2.32
SeriesB;84;97;1.909205426
SeriesA;84;98;2.099155477
SeriesB;84;98;1.909205426
SeriesA;84;99;2.15
SeriesB;84;99;1.937442585
SeriesA;84;100;2.182760793
SeriesB;84;100;1.910261146
SeriesA;84;101;2.067527662
SeriesB;84;101;1.905093823
SeriesA;84;102;2.319485381
SeriesB;84;102;1.581737679
SeriesA;84;103;2.138938358
SeriesB;84;103;1.909629076
SeriesA;84;104;2.473486468
SeriesB;84;104;1.597897938
SeriesA;84;105;2.377924699
SeriesB;84;105;1.597897938
SeriesA;84;106;2.08454776
SeriesB;84;106;1.47286134
SeriesA;84;107;2.188775535
SeriesB;84;107;1.494954427
SeriesA;84;108;2.32994293
SeriesB;84;108;1.478561047
SeriesA;84;109;2.148677293
SeriesB;84;109;1.476624016
SeriesA;84;110;2.372240896
SeriesB;84;110;1.481267756
SeriesA;84;111;1.444525197
SeriesB;84;111;1.509212959
SeriesA;84;112;1.860220598
SeriesB;84;112;1.50473276
SeriesA;84;113;2.109682451
SeriesB;84;113;1.496679317
SeriesA;84;114;2.243057712
SeriesB;84;114;1.463657924
SeriesA;84;115;2.042188522
SeriesB;84;115;1.519069823
SeriesA;84;116;1.997350622
SeriesB;84;116;1.514481707
SeriesA;84;117;2.213055304
SeriesB;84;117;1.514196949
SeriesA;84;118;2.084992987
SeriesB;84;118;1.485234447
SeriesA;84;119;1.935462022
SeriesB;84;119;1.492137584
SeriesA;84;120;1.819778845
SeriesB;84;120;1.492137584
SeriesA;84;121;1.749249761
SeriesB;84;121;1.487926136
SeriesA;84;122;1.829290579
SeriesB;84;122;1.506087662
SeriesA;84;123;1.829699082
SeriesB;84;123;1.520163076
SeriesA;84;124;1.864855793
SeriesB;84;124;1.50
SeriesA;84;125;1.893758194
SeriesB;84;125;1.487428571
SeriesA;84;126;1.722059187
SeriesB;84;126;1.469074021
SeriesA;84;127;1.86012093
SeriesB;84;127;1.494047619
SeriesA;84;128;1.805183978
SeriesB;84;128;1.471303571
SeriesA;84;129;1.502222685
SeriesB;84;129;1.471303571
SeriesA;84;130;1.872022479
SeriesB;84;130;1.460839286
SeriesA;84;131;1.79
SeriesB;84;131;1.470895963
SeriesA;84;132;1.7748431
SeriesB;84;132;1.471303571
SeriesA;84;133;1.548606635
SeriesB;84;133;1.468005952
SeriesA;84;134;1.596992621
SeriesB;84;134;1.468005952
SeriesA;84;135;1.77795656
SeriesB;84;135;1.467519685
SeriesA;84;136;1.69636959
SeriesB;84;136;1.48
SeriesA;84;137;1.746330997
SeriesB;84;137;1.483302868
SeriesA;84;138;1.678112784
SeriesB;84;138;1.456362095
SeriesA;84;139;1.449203939
SeriesB;84;139;1.49
SeriesA;84;140;1.634893251
SeriesB;84;140;1.480182927
SeriesA;84;141;1.676160984
SeriesB;84;141;1.460262044
SeriesA;84;142;1.472204507
SeriesB;84;142;1.460262044
SeriesA;84;143;1.968557768
SeriesB;84;143;1.454445538
SeriesA;84;144;1.599014037
SeriesB;84;144;1.453279622
SeriesA;84;145;1.411963384
SeriesB;84;145;1.462276877
SeriesA;84;146;1.611646127
SeriesB;84;146;1.444588665
SeriesA;84;147;1.750651803
SeriesB;84;147;1.448482612
SeriesA;84;148;1.415426699
SeriesB;84;148;1.448482612
SeriesA;84;149;1.236208399
SeriesB;84;149;1.462613932
SeriesA;84;150;1.527924999
SeriesB;84;150;1.474642857
SeriesA;84;151;1.555989583
SeriesB;84;151;1.466626191
SeriesA;84;152;1.708379536
SeriesB;84;152;1.469287419
SeriesA;84;153;1.400196158
SeriesB;84;153;1.509542659
SeriesA;84;154;1.801662959
SeriesB;84;154;1.473747047
SeriesA;84;155;1.783601637
SeriesB;84;155;1.545510913
SeriesA;84;156;1.40590971
SeriesB;84;156;1.522916667
SeriesA;84;157;1.48
SeriesB;84;157;1.50164202
SeriesA;84;158;1.294845823
SeriesB;84;158;1.540900072
SeriesA;84;159;1.650128554
SeriesB;84;159;1.509610863
SeriesA;84;160;1.287781568
SeriesB;84;160;1.502647425
SeriesA;84;161;1.610645325
SeriesB;84;161;1.471390825
SeriesA;84;162;1.500772363
SeriesB;84;162;1.507316468
SeriesA;84;163;1.194921101
SeriesB;84;163;1.515181818
SeriesA;84;164;1.411538462
SeriesB;84;164;1.505383027
SeriesA;84;165;1.38466126
SeriesB;84;165;1.499357413
SeriesA;84;166;1.209529327
SeriesB;84;166;1.473931818
SeriesA;84;167;1.314430031
SeriesB;84;167;1.470806818
SeriesA;84;168;1.456571088
SeriesB;84;168;1.475473485
SeriesA;84;169;1.524557511
SeriesB;84;169;1.494322691
SeriesA;84;170;1.211012884
SeriesB;84;170;1.502519616
SeriesA;84;171;1.345324612
SeriesB;84;171;1.48716234
SeriesA;84;172;1.351003557
SeriesB;84;172;1.502717391
SeriesA;84;173;1.356459356
SeriesB;84;173;1.49127907
SeriesA;84;174;1.155655939
SeriesB;84;174;1.469521467
SeriesA;84;175;1.551602309
SeriesB;84;175;1.426798503
SeriesA;84;176;1.436567219
SeriesB;84;176;1.446098063
SeriesA;84;177;1.186844875
SeriesB;84;177;1.490963866
SeriesA;84;178;1.239850976
SeriesB;84;178;1.42977876
SeriesA;84;179;1.286573798
SeriesB;84;179;1.454190891
SeriesA;84;180;1.201704986
SeriesB;84;180;1.625432828
SeriesA;84;181;1.037655657
SeriesB;84;181;1.595928231
SeriesA;84;182;1.080190947
SeriesB;84;182;1.502964655
SeriesA;84;183;1.085517081
SeriesB;84;183;1.509672619
SeriesA;84;184;1.278583265
SeriesB;84;184;1.480408654
SeriesA;84;185;1.475612346
SeriesB;84;185;1.487914813
SeriesA;84;186;1.324031636
SeriesB;84;186;1.452564103
SeriesA;84;187;1.423650199
SeriesB;84;187;1.480282738
SeriesA;84;188;1.149495025
SeriesB;84;188;1.46889881
SeriesA;84;189;1.179842279
SeriesB;84;189;1.481239618
SeriesA;84;190;1.048675811
SeriesB;84;190;1.480808274
SeriesA;84;191;1.048137626
SeriesB;84;191;1.514366023
SeriesA;84;192;1.085892969
SeriesB;84;192;1.476317747
SeriesA;84;193;1.058295239
SeriesB;84;193;1.45704659
SeriesA;84;194;0.96090069
SeriesB;84;194;1.408108348
SeriesA;84;195;0.871172065
SeriesB;84;195;1.416625422
SeriesA;84;196;0.884333421
SeriesB;84;196;1.373335224
SeriesA;84;197;1.049198141
SeriesB;84;197;1.336622743
SeriesA;84;198;0.952747105
SeriesB;84;198;1.369691965
SeriesA;84;199;0.814461765
SeriesB;84;199;1.314860976
SeriesA;84;200;0.951661294
SeriesB;84;200;1.322829374
SeriesA;84;201;0.950571798
SeriesB;84;201;1.25808915
SeriesA;84;202;0.941401523
SeriesB;84;202;1.316616824
SeriesA;84;203;0.878755587
SeriesB;84;203;1.383293372
SeriesA;84;204;1.068905944
SeriesB;84;204;1.410590278
SeriesA;84;205;0.888657336
SeriesB;84;205;1.32
SeriesA;84;206;0.85
SeriesB;84;206;1.278471608
SeriesA;84;207;0.900551994
SeriesB;84;207;1.374847113
SeriesA;84;208;1.033154346
SeriesB;84;208;1.305623527
SeriesA;84;209;0.753348214
SeriesB;84;209;1.228572067
SeriesA;84;210;0.686606936
SeriesB;84;210;1.224790386
SeriesA;84;211;1.010799396
SeriesB;84;211;1.190185837
SeriesA;84;212;0.767951128
SeriesB;84;212;1.175429339
SeriesA;84;213;0.879028486
SeriesB;84;213;1.104652953
SeriesA;84;214;0.71400463
SeriesB;84;214;1.215717722
SeriesA;84;215;0.759105216
SeriesB;84;215;1.140033528
SeriesA;84;216;0.67542055
SeriesB;84;216;1.081063402
SeriesA;84;217;0.675333771
SeriesB;84;217;1.049139577
SeriesA;84;218;0.639762931
SeriesB;84;218;0.85
SeriesA;84;219;0.698809524
SeriesB;84;219;0.757002163
SeriesA;84;220;0.65164014
SeriesB;84;220;0.47573498
SeriesA;84;221;0.520087596
SeriesB;84;221;0.309183989
SeriesA;93;1;0.61855386
SeriesB;93;1;0.253006573
SeriesA;93;2;0.461922687
SeriesB;93;2;0.463003606
SeriesA;93;3;0.63
SeriesB;93;3;0.482144126
SeriesA;93;4;0.447871535
SeriesB;93;4;0.50
SeriesA;93;5;0.96
SeriesB;93;5;0.954325668
SeriesA;93;6;1.634933652
SeriesB;93;6;1.581476316
SeriesA;93;7;2.102894978
SeriesB;93;7;2.314282774
SeriesA;93;8;2.003514278
SeriesB;93;8;2.263169262
SeriesA;93;9;2.213386164
SeriesB;93;9;2.259545796
SeriesA;93;10;2.120103785
SeriesB;93;10;2.400389123
SeriesA;93;11;2.004933771
SeriesB;93;11;2.079445258
SeriesA;93;12;2.487541376
SeriesB;93;12;2.451389851
SeriesA;93;13;2.72967725
SeriesB;93;13;2.631731547
SeriesA;93;14;2.613264784
SeriesB;93;14;2.619083772
SeriesA;93;15;2.737179761
SeriesB;93;15;2.593210294
SeriesA;93;16;2.750342232
SeriesB;93;16;2.704722331
SeriesA;93;17;2.563313013
SeriesB;93;17;2.670461128
SeriesA;93;18;2.75919311
SeriesB;93;18;2.720801996
SeriesA;93;19;2.651416768
SeriesB;93;19;2.81
SeriesA;93;20;2.799825426
SeriesB;93;20;2.677461333
SeriesA;93;21;2.59231543
SeriesB;93;21;2.755889239
SeriesA;93;22;2.804064585
SeriesB;93;22;2.964027722
SeriesA;93;23;2.891484064
SeriesB;93;23;3.075725752
SeriesA;93;24;3.031842046
SeriesB;93;24;3.12242023
SeriesA;93;25;2.876943344
SeriesB;93;25;3.043196828
SeriesA;93;26;2.924328888
SeriesB;93;26;3.08086203
SeriesA;93;27;3.045343564
SeriesB;93;27;2.987552694
SeriesA;93;28;3.040151526
SeriesB;93;28;2.927561759
SeriesA;93;29;3.146035478
SeriesB;93;29;3.076759698
SeriesA;93;30;2.982181368
SeriesB;93;30;3.297573027
SeriesA;93;31;3.141738968
SeriesB;93;31;3.178850639
SeriesA;93;32;3.102514755
SeriesB;93;32;3.304971291
SeriesA;93;33;3.01
SeriesB;93;33;3.219973077
SeriesA;93;34;3.284378449
SeriesB;93;34;3.20405216
SeriesA;93;35;3.051191323
SeriesB;93;35;3.364995282
SeriesA;93;36;3.136847343
SeriesB;93;36;3.358874535
SeriesA;93;37;2.94
SeriesB;93;37;3.343476122
SeriesA;93;38;3.351510835
SeriesB;93;38;3.325190314
SeriesA;93;39;3.145463328
SeriesB;93;39;3.278558776
SeriesA;93;40;3.117233928
SeriesB;93;40;3.302199761
SeriesA;93;41;3.07888204
SeriesB;93;41;3.309917376
SeriesA;93;42;3.135152219
SeriesB;93;42;3.291917024
SeriesA;93;43;3.337671544
SeriesB;93;43;3.266619405
SeriesA;93;44;3.297728445
SeriesB;93;44;3.291263602
SeriesA;93;45;3.02
SeriesB;93;45;3.318580196
SeriesA;93;46;3.069969891
SeriesB;93;46;3.262463342
SeriesA;93;47;3.11203397
SeriesB;93;47;3.275250185
SeriesA;93;48;3.169055623
SeriesB;93;48;3.272478556
SeriesA;93;49;2.993181681
SeriesB;93;49;3.282140546
SeriesA;93;50;3.09
SeriesB;93;50;3.259451612
SeriesA;93;51;3.272318183
SeriesB;93;51;3.262535481
SeriesA;93;52;3.412633597
SeriesB;93;52;3.519705655
SeriesA;93;53;3.121321346
SeriesB;93;53;3.519705655
SeriesA;93;54;3.194168247
SeriesB;93;54;3.434726311
SeriesA;93;55;3.223862109
SeriesB;93;55;3.325038124
SeriesA;93;56;3.332532638
SeriesB;93;56;3.398110866
SeriesA;93;57;3.243755923
SeriesB;93;57;3.36453452
SeriesA;93;58;3.246403244
